date,compound,positive,neutral,negative
2006-03-17,0.4215,0.359,0.641,0.0
2006-03-18,0.0,0.0,1.0,0.0
2006-03-19,0.0,0.0,1.0,0.0
2006-03-20,0.0,0.0,1.0,0.0
2006-03-21,0.6249,0.459,0.541,0.0
2006-03-22,0.0,0.0,1.0,0.0
2006-03-23,0.2732,0.189,0.811,0.0
2006-03-24,0.2732,0.677,0.323,0.0
2006-03-25,0.0,0.0,1.0,0.0
2006-03-26,-0.2732,0.0,0.792,0.208
2006-03-27,0.0,0.0,1.0,0.0
2006-03-28,0.0,0.0,1.0,0.0
2006-03-29,-0.3182,0.0,0.8130000000000001,0.18699999999999997
2006-03-30,0.0,0.0,1.0,0.0
2006-04-01,0.0,0.0,1.0,0.0
2006-04-02,0.4215,0.359,0.641,0.0
2006-04-04,0.0,0.0,1.0,0.0
2006-04-05,0.0,0.0,1.0,0.0
2006-04-07,-0.5859,0.0,0.455,0.545
2006-04-08,-0.2732,0.0,0.769,0.231
2006-04-09,0.2732,0.281,0.562,0.157
2006-04-10,0.6908,0.363,0.637,0.0
2006-04-13,-0.1027,0.0,0.811,0.189
2006-04-15,0.0,0.0,1.0,0.0
2006-04-16,0.0,0.0,1.0,0.0
2006-04-17,-0.5423,0.0,0.462,0.538
2006-04-18,0.128,0.231,0.769,0.0
2006-04-19,0.296,0.355,0.645,0.0
2006-04-21,-0.3818,0.198,0.397,0.405
2006-04-22,-0.1531,0.0,0.758,0.242
2006-04-23,-0.34,0.0,0.745,0.255
2006-04-26,0.7096,0.535,0.465,0.0
2006-04-27,0.0,0.0,1.0,0.0
2006-04-28,0.0,0.0,1.0,0.0
2006-04-29,0.0,0.0,1.0,0.0
2006-04-30,0.0516,0.107,0.893,0.0
2006-05-01,0.0,0.0,1.0,0.0
2006-05-02,-0.5719,0.0,0.44800000000000006,0.552
2006-05-03,0.0,0.0,1.0,0.0
2006-05-04,0.0,0.0,1.0,0.0
2006-05-05,0.0,0.0,1.0,0.0
2006-05-06,-0.5574,0.0,0.465,0.535
2006-05-07,0.0,0.0,1.0,0.0
2006-05-08,0.0,0.0,1.0,0.0
2006-05-09,-0.25,0.182,0.545,0.273
2006-05-10,0.0,0.0,1.0,0.0
2006-05-11,-0.2732,0.0,0.741,0.259
2006-05-12,-0.5574,0.0,0.526,0.47400000000000003
2006-05-13,-0.4939,0.0,0.652,0.348
2006-05-14,0.0,0.0,1.0,0.0
2006-05-16,0.0,0.0,1.0,0.0
2006-05-18,0.4939,0.262,0.738,0.0
2006-05-19,0.0,0.0,1.0,0.0
2006-05-20,-0.45879999999999993,0.0,0.6,0.4000000000000001
2006-05-21,0.0,0.0,1.0,0.0
2006-05-23,0.0,0.0,1.0,0.0
2006-05-24,0.0,0.0,1.0,0.0
2006-05-25,0.4019,0.231,0.769,0.0
2006-05-26,0.22630000000000003,0.213,0.787,0.0
2006-05-27,0.0,0.0,1.0,0.0
2006-05-28,0.0,0.0,1.0,0.0
2006-05-29,0.0,0.0,1.0,0.0
2006-05-30,0.2732,0.18899999999999997,0.811,0.0
2006-05-31,0.0,0.0,1.0,0.0
2006-06-01,0.0,0.0,1.0,0.0
2006-06-02,0.0,0.0,1.0,0.0
2006-06-03,-0.5859,0.0,0.593,0.4069999999999999
2006-06-04,0.2732,0.259,0.741,0.0
2006-06-05,-0.34,0.0,0.714,0.286
2006-06-06,-0.5423,0.0,0.632,0.368
2006-06-07,0.0,0.0,1.0,0.0
2006-06-08,0.4019,0.231,0.769,0.0
2006-06-09,0.0,0.0,1.0,0.0
2006-06-11,-0.0516,0.301,0.385,0.314
2006-06-13,0.0,0.0,1.0,0.0
2006-06-14,0.0,0.0,1.0,0.0
2006-06-15,0.0,0.0,1.0,0.0
2006-06-16,0.4019,0.474,0.526,0.0
2006-06-17,0.0,0.0,1.0,0.0
2006-06-19,-0.7964,0.0,0.382,0.618
2006-06-20,0.0,0.0,1.0,0.0
2006-06-21,0.0,0.0,1.0,0.0
2006-06-22,0.0,0.0,1.0,0.0
2006-06-23,0.0,0.0,1.0,0.0
2006-06-24,-0.10269999999999999,0.0,0.8110000000000002,0.189
2006-06-25,0.0,0.0,1.0,0.0
2006-06-26,-0.1779,0.356,0.169,0.475
2006-06-28,0.0,0.0,1.0,0.0
2006-06-29,0.0,0.0,1.0,0.0
2006-06-30,0.0772,0.178,0.822,0.0
2006-07-01,0.5267,0.45899999999999996,0.541,0.0
2006-07-02,-0.5719,0.0,0.709,0.291
2006-07-03,0.0,0.0,1.0,0.0
2006-07-04,0.0516,0.173,0.673,0.154
2006-07-05,0.0,0.0,1.0,0.0
2006-07-06,-0.4215,0.0,0.714,0.286
2006-07-07,0.0,0.0,1.0,0.0
2006-07-08,0.0,0.0,1.0,0.0
2006-07-09,0.0,0.0,1.0,0.0
2006-07-12,0.0,0.0,1.0,0.0
2006-07-13,-0.4019,0.0,0.649,0.351
2006-07-14,0.0,0.262,0.476,0.262
2006-07-15,0.0,0.0,1.0,0.0
2006-07-16,0.34,0.211,0.789,0.0
2006-07-17,0.2732,0.208,0.792,0.0
2006-07-18,0.0,0.0,1.0,0.0
2006-07-19,0.1027,0.265,0.51,0.224
2006-07-20,-0.1027,0.0,0.741,0.259
2006-07-21,0.2732,0.296,0.704,0.0
2006-07-22,0.4497,0.296,0.7040000000000001,0.0
2006-07-23,-0.5574,0.0,0.455,0.545
2006-07-25,0.0,0.0,1.0,0.0
2006-07-26,0.0,0.0,1.0,0.0
2006-07-27,0.0,0.0,1.0,0.0
2006-07-28,0.2732,0.208,0.792,0.0
2006-07-29,0.6597,0.403,0.597,0.0
2006-07-30,0.0,0.0,1.0,0.0
2006-08-01,-0.34,0.0,0.714,0.286
2006-08-02,0.4588,0.3,0.7,0.0
2006-08-03,0.4215,0.286,0.714,0.0
2006-08-04,-0.128,0.0,0.6670000000000001,0.333
2006-08-05,-0.1027,0.0,0.781,0.219
2006-08-06,0.0,0.0,1.0,0.0
2006-08-08,-0.6369,0.0,0.606,0.39399999999999996
2006-08-09,0.0,0.0,1.0,0.0
2006-08-10,0.0,0.0,1.0,0.0
2006-08-12,-0.34,0.0,0.676,0.324
2006-08-13,0.0,0.0,1.0,0.0
2006-08-14,0.0,0.0,1.0,0.0
2006-08-16,0.0,0.0,1.0,0.0
2006-08-17,0.3818,0.565,0.435,0.0
2006-08-18,-0.5994,0.0,0.43499999999999994,0.565
2006-08-19,0.1779,0.277,0.504,0.218
2006-08-20,0.0,0.0,1.0,0.0
2006-08-21,0.4588,0.3,0.7,0.0
2006-08-22,0.2732,0.259,0.741,0.0
2006-08-23,0.0,0.0,1.0,0.0
2006-08-24,0.0,0.0,1.0,0.0
2006-08-25,0.0,0.0,1.0,0.0
2006-08-26,-0.1027,0.0,0.781,0.219
2006-08-27,0.0,0.0,1.0,0.0
2006-08-28,0.0,0.0,1.0,0.0
2006-08-29,0.7964,0.474,0.526,0.0
2006-08-30,0.296,0.239,0.761,0.0
2006-08-31,-0.296,0.0,0.8039999999999999,0.19600000000000004
2006-09-01,0.0,0.0,1.0,0.0
2006-09-02,0.0,0.0,1.0,0.0
2006-09-04,-0.1531,0.20099999999999998,0.556,0.243
2006-09-05,0.0,0.0,1.0,0.0
2006-09-06,0.0,0.0,1.0,0.0
2006-09-08,0.0,0.0,1.0,0.0
2006-09-09,0.0,0.0,1.0,0.0
2006-09-10,0.0,0.0,1.0,0.0
2006-09-11,-0.5423,0.0,0.609,0.391
2006-09-12,-0.128,0.0,0.824,0.176
2006-09-14,0.0,0.0,1.0,0.0
2006-09-15,-0.2263,0.0,0.808,0.192
2006-09-16,-0.8126,0.0,0.448,0.552
2006-09-17,-0.1531,0.201,0.556,0.243
2006-09-19,0.0,0.0,1.0,0.0
2006-09-20,-0.3612,0.0,0.706,0.294
2006-09-21,-0.3818,0.0,0.809,0.191
2006-09-22,0.0,0.0,1.0,0.0
2006-09-23,0.0,0.0,1.0,0.0
2006-09-24,-0.5106,0.0,0.619,0.381
2006-09-26,-0.2263,0.0,0.725,0.275
2006-09-27,0.0,0.0,1.0,0.0
2006-09-30,0.0,0.0,1.0,0.0
2006-10-01,0.5719,0.381,0.619,0.0
2006-10-02,-0.6597,0.0,0.614,0.386
2006-10-03,0.0,0.0,1.0,0.0
2006-10-04,-0.3412,0.0,0.744,0.256
2006-10-05,-0.25,0.0,0.714,0.286
2006-10-06,-0.5859,0.0,0.51,0.49
2006-10-07,0.0,0.0,1.0,0.0
2006-10-09,-0.128,0.0,0.824,0.17600000000000002
2006-10-10,-0.4215,0.0,0.741,0.259
2006-10-11,0.1531,0.25,0.556,0.194
2006-10-12,0.1779,0.254,0.746,0.0
2006-10-13,0.2732,0.512,0.488,0.0
2006-10-14,0.0,0.0,1.0,0.0
2006-10-15,0.0,0.0,1.0,0.0
2006-10-17,0.0,0.0,1.0,0.0
2006-10-18,-0.3875,0.0,0.774,0.226
2006-10-19,0.0,0.0,1.0,0.0
2006-10-20,0.0,0.0,1.0,0.0
2006-10-21,0.0,0.0,1.0,0.0
2006-10-22,0.0,0.0,1.0,0.0
2006-10-23,0.0,0.0,1.0,0.0
2006-10-24,-0.1779,0.227,0.496,0.277
2006-10-25,0.0,0.0,1.0,0.0
2006-10-26,-0.6705,0.0,0.476,0.524
2006-10-27,0.0,0.0,1.0,0.0
2006-10-28,0.0,0.0,1.0,0.0
2006-10-29,0.2732,0.512,0.488,0.0
2006-10-31,0.0,0.0,1.0,0.0
2006-11-01,0.5423,0.6,0.4,0.0
2006-11-02,-0.0516,0.218,0.545,0.236
2006-11-03,-0.0258,0.301,0.388,0.311
2006-11-04,0.0,0.0,1.0,0.0
2006-11-05,0.44040000000000007,0.326,0.674,0.0
2006-11-08,-0.1027,0.0,0.887,0.113
2006-11-09,0.0,0.0,1.0,0.0
2006-11-10,0.2023,0.31,0.69,0.0
2006-11-11,0.4019,0.278,0.722,0.0
2006-11-12,0.0,0.0,1.0,0.0
2006-11-13,-0.1027,0.287,0.375,0.338
2006-11-14,-0.5106,0.0,0.602,0.398
2006-11-15,0.0,0.0,1.0,0.0
2006-11-16,0.3818,0.178,0.822,0.0
2006-11-17,-0.7269,0.0,0.496,0.504
2006-11-19,0.0,0.0,1.0,0.0
2006-11-21,0.1027,0.316,0.408,0.276
2006-11-22,0.0,0.0,1.0,0.0
2006-11-24,-0.3612,0.0,0.762,0.238
2006-11-25,0.0,0.0,1.0,0.0
2006-11-26,0.0,0.0,1.0,0.0
2006-11-28,-0.2732,0.0,0.704,0.296
2006-11-29,0.2732,0.344,0.656,0.0
2006-12-01,0.2732,0.512,0.488,0.0
2006-12-02,0.0,0.0,1.0,0.0
2006-12-03,0.0,0.0,1.0,0.0
2006-12-04,-0.44040000000000007,0.0,0.734,0.266
2006-12-05,0.0,0.0,1.0,0.0
2006-12-06,-0.296,0.0,0.385,0.615
2006-12-07,-0.34,0.0,0.769,0.231
2006-12-09,-0.2732,0.0,0.704,0.296
2006-12-10,0.0,0.0,1.0,0.0
2006-12-11,0.3612,0.333,0.667,0.0
2006-12-12,-0.296,0.0,0.864,0.136
2006-12-13,-0.2732,0.0,0.7920000000000001,0.208
2006-12-14,0.5106,0.268,0.732,0.0
2006-12-15,-0.5267,0.0,0.638,0.362
2006-12-17,0.0,0.0,1.0,0.0
2006-12-18,0.0,0.0,1.0,0.0
2006-12-19,0.4939,0.296,0.704,0.0
2006-12-21,-0.1027,0.0,0.811,0.189
2006-12-22,0.0,0.0,1.0,0.0
2006-12-23,0.3182,0.276,0.551,0.173
2006-12-26,0.0,0.0,1.0,0.0
2006-12-27,0.0762,0.206,0.794,0.0
2006-12-28,0.296,0.423,0.577,0.0
2006-12-29,-0.296,0.0,0.761,0.239
2006-12-30,0.0,0.0,1.0,0.0
2007-01-02,-0.128,0.218,0.526,0.256
2007-01-03,0.0,0.0,1.0,0.0
2007-01-04,0.5106,0.216,0.784,0.0
2007-01-05,0.2732,0.412,0.588,0.0
2007-01-07,0.0,0.0,1.0,0.0
2007-01-09,-0.4019,0.0,0.722,0.278
2007-01-10,0.4588,0.5,0.5,0.0
2007-01-11,-0.4019,0.0,0.649,0.351
2007-01-12,-0.1027,0.236,0.5,0.264
2007-01-13,-0.2023,0.202,0.526,0.272
2007-01-14,0.0,0.0,1.0,0.0
2007-01-16,-0.45879999999999993,0.0,0.8329999999999999,0.167
2007-01-17,-0.4019,0.0,0.722,0.278
2007-01-18,0.2732,0.259,0.741,0.0
2007-01-19,0.0,0.0,1.0,0.0
2007-01-20,0.1531,0.211,0.789,0.0
2007-01-21,0.3182,0.223,0.777,0.0
2007-01-22,0.4767,0.279,0.721,0.0
2007-01-23,0.3182,0.277,0.723,0.0
2007-01-24,0.765,0.518,0.482,0.0
2007-01-25,0.2732,0.231,0.769,0.0
2007-01-27,0.34,0.375,0.625,0.0
2007-01-28,-0.4215,0.0,0.741,0.259
2007-01-29,0.2732,0.231,0.769,0.0
2007-01-30,0.0,0.0,1.0,0.0
2007-01-31,0.25,0.2,0.8,0.0
2007-02-01,-0.128,0.179,0.598,0.222
2007-02-02,0.3612,0.455,0.545,0.0
2007-02-03,-0.3182,0.0,0.827,0.173
2007-02-04,0.2732,0.259,0.741,0.0
2007-02-06,0.0,0.0,1.0,0.0
2007-02-07,0.4019,0.351,0.649,0.0
2007-02-08,0.0,0.0,1.0,0.0
2007-02-09,-0.3182,0.0,0.723,0.277
2007-02-10,0.0,0.0,1.0,0.0
2007-02-11,-0.5994,0.0,0.339,0.661
2007-02-13,0.3612,0.217,0.783,0.0
2007-02-14,-0.2732,0.0,0.811,0.189
2007-02-16,0.25,0.182,0.818,0.0
2007-02-18,0.0,0.0,1.0,0.0
2007-02-19,0.3182,0.223,0.777,0.0
2007-02-21,-0.4404,0.0,0.674,0.326
2007-02-24,0.5423,0.391,0.609,0.0
2007-02-27,0.0258,0.155,0.845,0.0
2007-02-28,0.0,0.0,1.0,0.0
2007-03-03,0.3818,0.245,0.755,0.0
2007-03-05,0.25,0.222,0.778,0.0
2007-03-07,-0.5267,0.0,0.614,0.38599999999999995
2007-03-08,0.0,0.0,1.0,0.0
2007-03-09,-0.4588,0.0,0.667,0.333
2007-03-11,0.0,0.0,1.0,0.0
2007-03-12,0.0,0.0,1.0,0.0
2007-03-13,0.0,0.0,1.0,0.0
2007-03-15,0.0,0.0,1.0,0.0
2007-03-16,0.5423,0.391,0.609,0.0
2007-03-17,-0.4215,0.0,0.263,0.737
2007-03-19,-0.5994,0.0,0.606,0.394
2007-03-20,-0.2732,0.0,0.769,0.231
2007-03-21,0.5095,0.349,0.651,0.0
2007-03-23,0.0,0.0,1.0,0.0
2007-03-24,0.1779,0.175,0.825,0.0
2007-03-27,-0.128,0.0,0.769,0.231
2007-03-28,0.5719,0.381,0.619,0.0
2007-03-29,0.0,0.0,1.0,0.0
2007-03-30,0.0,0.0,1.0,0.0
2007-03-31,0.0,0.0,1.0,0.0
2007-04-01,0.0,0.0,1.0,0.0
2007-04-03,0.0,0.0,1.0,0.0
2007-04-05,0.0,0.0,1.0,0.0
2007-04-08,0.1531,0.244,0.581,0.174
2007-04-10,0.25,0.25,0.75,0.0
2007-04-12,0.0,0.0,1.0,0.0
2007-04-15,0.0,0.0,1.0,0.0
2007-04-17,0.0,0.0,1.0,0.0
2007-04-21,0.0,0.0,1.0,0.0
2007-04-22,0.0,0.0,1.0,0.0
2007-04-25,-0.7579,0.0,0.48,0.52
2007-04-27,0.296,0.306,0.694,0.0
2007-04-28,0.0,0.0,1.0,0.0
2007-04-29,0.44040000000000007,0.326,0.674,0.0
2007-05-01,-0.4404,0.0,0.633,0.367
2007-05-02,0.0,0.0,1.0,0.0
2007-05-03,0.0,0.0,1.0,0.0
2007-05-04,-0.4019,0.0,0.803,0.19699999999999998
2007-05-05,0.0772,0.227,0.567,0.206
2007-05-08,0.0,0.0,1.0,0.0
2007-05-11,0.0,0.0,1.0,0.0
2007-05-12,0.0,0.0,1.0,0.0
2007-05-13,0.0,0.0,1.0,0.0
2007-05-14,0.5267,0.688,0.312,0.0
2007-05-16,0.0,0.0,1.0,0.0
2007-05-20,-0.4939,0.0,0.556,0.444
2007-05-23,0.25,0.461,0.234,0.305
2007-05-24,-0.5267,0.0,0.702,0.298
2007-05-26,0.3818,0.224,0.776,0.0
2007-05-27,0.0,0.0,1.0,0.0
2007-05-29,0.1531,0.259,0.536,0.205
2007-05-30,-0.4404,0.0,0.408,0.592
2007-06-02,0.0,0.0,1.0,0.0
2007-06-03,0.0,0.0,1.0,0.0
2007-06-06,0.2732,0.208,0.792,0.0
2007-06-12,0.2732,0.259,0.741,0.0
2007-06-14,-0.3182,0.0,0.635,0.365
2007-06-15,0.0,0.0,1.0,0.0
2007-06-16,0.0,0.0,1.0,0.0
2007-06-18,0.0,0.0,1.0,0.0
2007-06-19,0.2732,0.412,0.588,0.0
2007-06-20,0.0,0.0,1.0,0.0
2007-06-21,0.4019,0.31,0.69,0.0
2007-06-22,0.4215,0.388,0.612,0.0
2007-06-23,0.0,0.0,1.0,0.0
2007-06-27,-0.2263,0.0,0.725,0.275
2007-06-28,0.0,0.0,1.0,0.0
2007-06-29,0.0,0.0,1.0,0.0
2007-06-30,-0.296,0.0,0.761,0.239
2007-07-01,0.0,0.0,1.0,0.0
2007-07-02,-0.1531,0.0,0.833,0.167
2007-07-04,0.0,0.0,1.0,0.0
2007-07-07,-0.0258,0.0,0.879,0.121
2007-07-08,0.0,0.0,1.0,0.0
2007-07-10,0.0,0.0,1.0,0.0
2007-07-12,0.0,0.0,1.0,0.0
2007-07-13,-0.2144,0.0,0.829,0.171
2007-07-15,0.0,0.0,1.0,0.0
2007-07-18,-0.2023,0.0,0.769,0.231
2007-07-19,0.0,0.0,1.0,0.0
2007-07-20,0.2732,0.344,0.656,0.0
2007-07-22,-0.4588,0.0,0.7,0.3
2007-07-23,-0.5267,0.0,0.532,0.468
2007-07-24,0.2023,0.265,0.735,0.0
2007-07-25,-0.296,0.0,0.732,0.268
2007-07-26,0.0,0.0,1.0,0.0
2007-07-27,-0.4215,0.0,0.588,0.412
2007-07-29,0.0,0.0,1.0,0.0
2007-07-30,0.0,0.0,1.0,0.0
2007-07-31,-0.128,0.17200000000000001,0.621,0.207
2007-08-01,0.0,0.0,1.0,0.0
2007-08-02,-0.6369,0.0,0.634,0.366
2007-08-03,0.0,0.0,1.0,0.0
2007-08-04,0.0,0.0,1.0,0.0
2007-08-07,-0.6249,0.0,0.541,0.459
2007-08-08,0.0,0.0,1.0,0.0
2007-08-10,0.0,0.0,1.0,0.0
2007-08-11,0.2732,0.677,0.323,0.0
2007-08-12,0.0,0.202,0.595,0.202
2007-08-13,0.5267,0.327,0.673,0.0
2007-08-15,0.0,0.0,1.0,0.0
2007-08-16,0.0,0.0,1.0,0.0
2007-08-19,0.0,0.0,1.0,0.0
2007-08-22,-0.3818,0.0,0.776,0.224
2007-08-23,0.0,0.0,1.0,0.0
2007-08-24,0.0,0.0,1.0,0.0
2007-08-25,-0.4019,0.0,0.69,0.31
2007-08-26,-0.3412,0.0,0.624,0.376
2007-08-28,-0.3182,0.0,0.685,0.315
2007-08-30,0.0,0.0,1.0,0.0
2007-09-03,0.2732,0.412,0.588,0.0
2007-09-06,0.0,0.0,1.0,0.0
2007-09-09,0.0,0.0,1.0,0.0
2007-09-10,0.4215,0.286,0.714,0.0
2007-09-11,0.4767,0.506,0.494,0.0
2007-09-12,0.0,0.0,1.0,0.0
2007-09-13,0.296,0.355,0.645,0.0
2007-09-14,-0.5859,0.0,0.441,0.559
2007-09-15,0.0,0.0,1.0,0.0
2007-09-18,-0.6486,0.0,0.619,0.381
2007-09-19,0.0,0.0,1.0,0.0
2007-09-22,0.34,0.444,0.556,0.0
2007-09-23,0.0,0.0,1.0,0.0
2007-09-25,0.6597,0.574,0.426,0.0
2007-09-26,-0.4588,0.0,0.667,0.333
2007-09-27,0.0,0.0,1.0,0.0
2007-09-28,0.0,0.0,1.0,0.0
2007-09-30,-0.1027,0.0,0.811,0.189
2007-10-02,0.5106,0.518,0.482,0.0
2007-10-04,-0.296,0.106,0.673,0.221
2007-10-05,0.0,0.0,1.0,0.0
2007-10-06,0.2732,0.512,0.488,0.0
2007-10-07,0.0,0.0,1.0,0.0
2007-10-09,0.0,0.0,1.0,0.0
2007-10-10,0.0,0.0,1.0,0.0
2007-10-14,-0.552,0.0,0.663,0.337
2007-10-15,0.0,0.0,1.0,0.0
2007-10-16,0.0,0.0,1.0,0.0
2007-10-17,-0.4215,0.0,0.682,0.318
2007-10-19,0.0,0.0,1.0,0.0
2007-10-20,-0.4767,0.0,0.563,0.437
2007-10-21,0.0,0.0,1.0,0.0
2007-10-24,0.0,0.0,1.0,0.0
2007-10-25,0.7615,0.522,0.478,0.0
2007-10-26,-0.1027,0.0,0.833,0.167
2007-10-27,-0.2235,0.0,0.761,0.239
2007-10-29,0.0,0.0,1.0,0.0
2007-10-30,0.0,0.0,1.0,0.0
2007-10-31,0.0,0.0,1.0,0.0
2007-11-01,0.1779,0.247,0.588,0.165
2007-11-02,-0.2411,0.0,0.754,0.246
2007-11-04,0.4019,0.278,0.722,0.0
2007-11-05,0.2023,0.31,0.69,0.0
2007-11-06,0.0,0.0,1.0,0.0
2007-11-07,0.0,0.0,1.0,0.0
2007-11-08,-0.0516,0.0,0.882,0.118
2007-11-09,-0.7003,0.15,0.286,0.564
2007-11-10,0.0,0.0,1.0,0.0
2007-11-11,-0.4215,0.0,0.682,0.318
2007-11-12,-0.6486,0.0,0.583,0.417
2007-11-13,-0.6597,0.0,0.526,0.474
2007-11-14,0.0,0.0,1.0,0.0
2007-11-15,0.0,0.0,1.0,0.0
2007-11-16,0.0,0.0,1.0,0.0
2007-11-17,0.0697,0.229,0.561,0.21
2007-11-18,0.0,0.0,1.0,0.0
2007-11-19,-0.6249,0.0,0.495,0.505
2007-11-20,0.0,0.0,1.0,0.0
2007-11-21,0.1779,0.195,0.805,0.0
2007-11-22,0.0,0.0,1.0,0.0
2007-11-23,0.0,0.0,1.0,0.0
2007-11-24,0.5023,0.317,0.683,0.0
2007-11-25,0.0,0.0,1.0,0.0
2007-11-27,0.0,0.0,1.0,0.0
2007-11-28,0.0,0.0,1.0,0.0
2007-11-29,0.4019,0.474,0.526,0.0
2007-12-02,0.0,0.0,1.0,0.0
2007-12-03,-0.128,0.0,0.824,0.17600000000000002
2007-12-04,-0.0772,0.0,0.822,0.178
2007-12-05,0.0,0.0,1.0,0.0
2007-12-06,0.0,0.0,1.0,0.0
2007-12-07,0.0,0.0,1.0,0.0
2007-12-08,0.0,0.0,1.0,0.0
2007-12-09,0.1567,0.261,0.545,0.194
2007-12-10,0.0,0.0,1.0,0.0
2007-12-11,0.0,0.0,1.0,0.0
2007-12-18,0.0,0.0,1.0,0.0
2007-12-19,0.2732,0.174,0.826,0.0
2007-12-20,-0.128,0.196,0.561,0.243
2007-12-22,0.0,0.0,1.0,0.0
2007-12-23,0.0,0.0,1.0,0.0
2007-12-26,0.0,0.0,1.0,0.0
2007-12-28,-0.1779,0.242,0.44,0.319
2007-12-29,0.5423,0.429,0.571,0.0
2007-12-30,0.0,0.0,1.0,0.0
2008-01-01,0.0,0.0,1.0,0.0
2008-01-02,0.0,0.0,1.0,0.0
2008-01-03,-0.6124,0.0,0.643,0.357
2008-01-04,0.0,0.0,1.0,0.0
2008-01-06,0.3612,0.333,0.667,0.0
2008-01-07,0.4404,0.394,0.606,0.0
2008-01-08,0.0,0.0,1.0,0.0
2008-01-09,0.0,0.0,1.0,0.0
2008-01-10,-0.7351,0.0,0.492,0.508
2008-01-11,0.296,0.306,0.694,0.0
2008-01-12,-0.4019,0.0,0.526,0.474
2008-01-15,0.0,0.0,1.0,0.0
2008-01-16,0.0,0.0,1.0,0.0
2008-01-17,-0.34,0.0,0.745,0.255
2008-01-19,0.1531,0.219,0.625,0.156
2008-01-20,0.0,0.0,1.0,0.0
2008-01-21,0.3818,0.224,0.776,0.0
2008-01-22,0.0,0.0,1.0,0.0
2008-01-23,0.0,0.0,1.0,0.0
2008-01-24,-0.4588,0.0,0.667,0.333
2008-01-27,0.0,0.0,1.0,0.0
2008-01-30,0.0,0.0,1.0,0.0
2008-01-31,0.1027,0.219,0.781,0.0
2008-02-01,-0.4404,0.0,0.707,0.293
2008-02-02,0.4404,0.293,0.707,0.0
2008-02-03,0.0,0.0,1.0,0.0
2008-02-05,-0.5233,0.0,0.578,0.422
2008-02-08,0.1779,0.159,0.841,0.0
2008-02-11,-0.6124,0.0,0.643,0.357
2008-02-16,0.0,0.0,1.0,0.0
2008-02-18,-0.4588,0.0,0.667,0.333
2008-02-19,0.0,0.0,1.0,0.0
2008-02-20,-0.4215,0.0,0.682,0.318
2008-02-21,0.0,0.0,1.0,0.0
2008-02-22,0.0,0.0,1.0,0.0
2008-02-24,0.0,0.0,1.0,0.0
2008-02-25,-0.1531,0.214,0.51,0.276
2008-02-26,0.0,0.0,1.0,0.0
2008-02-27,-0.5267,0.0,0.673,0.327
2008-02-28,-0.3818,0.0,0.698,0.302
2008-03-01,0.0,0.0,1.0,0.0
2008-03-02,0.4767,0.508,0.492,0.0
2008-03-03,0.0,0.0,1.0,0.0
2008-03-04,0.5106,0.355,0.645,0.0
2008-03-05,0.0,0.0,1.0,0.0
2008-03-06,-0.4215,0.0,0.682,0.318
2008-03-07,-0.0772,0.274,0.421,0.305
2008-03-09,0.0,0.0,1.0,0.0
2008-03-11,0.0,0.0,1.0,0.0
2008-03-12,0.4391,0.224,0.776,0.0
2008-03-13,0.5106,0.524,0.476,0.0
2008-03-14,0.0,0.0,1.0,0.0
2008-03-15,0.0,0.0,1.0,0.0
2008-03-16,0.4201,0.358,0.642,0.0
2008-03-18,-0.2023,0.0,0.816,0.18400000000000002
2008-03-19,0.5859,0.444,0.556,0.0
2008-03-20,0.0,0.0,1.0,0.0
2008-03-21,0.0,0.0,1.0,0.0
2008-03-23,0.34,0.375,0.625,0.0
2008-03-25,-0.5106,0.0,0.602,0.398
2008-03-26,-0.4019,0.0,0.597,0.403
2008-03-27,0.0,0.0,1.0,0.0
2008-03-29,-0.25,0.0,0.778,0.222
2008-03-30,-0.47669999999999996,0.0,0.659,0.341
2008-04-01,0.0,0.0,1.0,0.0
2008-04-02,0.2023,0.167,0.833,0.0
2008-04-08,0.0,0.0,1.0,0.0
2008-04-09,0.0,0.0,1.0,0.0
2008-04-10,-0.1027,0.275,0.417,0.308
2008-04-11,-0.1531,0.0,0.652,0.34800000000000003
2008-04-12,-0.0772,0.131,0.714,0.155
2008-04-13,0.4215,0.286,0.714,0.0
2008-04-15,0.0,0.0,1.0,0.0
2008-04-16,-0.128,0.0,0.842,0.158
2008-04-17,-0.25,0.228,0.435,0.337
2008-04-19,0.2023,0.17499999999999996,0.714,0.111
2008-04-20,0.0,0.0,1.0,0.0
2008-04-21,0.47669999999999996,0.505,0.28,0.215
2008-04-22,0.0,0.0,1.0,0.0
2008-04-23,0.3182,0.277,0.723,0.0
2008-04-24,0.2023,0.153,0.847,0.0
2008-04-25,0.0,0.0,1.0,0.0
2008-04-26,0.0,0.0,1.0,0.0
2008-04-27,0.0,0.0,1.0,0.0
2008-04-28,-0.128,0.0,0.842,0.158
2008-04-29,0.0,0.0,1.0,0.0
2008-04-30,0.3182,0.223,0.777,0.0
2008-05-01,0.0,0.0,1.0,0.0
2008-05-02,0.0,0.0,1.0,0.0
2008-05-03,0.4404,0.326,0.674,0.0
2008-05-04,-0.34,0.0,0.676,0.324
2008-05-05,0.4767,0.383,0.617,0.0
2008-05-07,-0.4215,0.0,0.417,0.583
2008-05-08,0.3182,0.365,0.635,0.0
2008-05-09,0.0,0.0,1.0,0.0
2008-05-10,0.0,0.0,1.0,0.0
2008-05-11,0.0,0.0,1.0,0.0
